Protein A	Protein B	T	S	uncertainty
Q8TDL5	Q92665	0	0.25445482	0.75883025
Q32P28	P37108	1	0.19949397	0.63878447
O15446	Q12962	0	0.5690624	0.9809215
P61244	Q8N4H5	0	0.28180555	0.80956477
Q9Y3E5	P18850	1	0.50066	0.9999983
Q96JJ7	P54253	0	0.085568905	0.31298748
Q9UL40	Q9NQV6	1	0.74322337	0.76336956
Q12874	Q01831	0	0.7703293	0.7076883
Q9BQ95	Q96B77	1	0.8800579	0.42222404
P15954	O95251	0	0.17490996	0.57726586
Q9H8H2	Q9Y5K5	0	0.4285462	0.9795774
P62263	P61073	0	0.14368263	0.49215174
Q92611	P46013	0	0.34737685	0.90682477
O95994	Q96EL2	0	0.71396667	0.8168731
P63279	Q96C00	1	0.5171978	0.99881697
Q92905	Q9NX58	1	0.5203668	0.9983408
Q8WWK9	Q56NI9	1	0.67085886	0.883229
Q96KM6	O76090	0	0.12158811	0.42721778
Q9H6H4	Q96MX0	1	0.69605744	0.84624594
P54132	Q15554	1	0.42637664	0.9783184
P25398	Q9UGP8	0	0.3006655	0.841063
P62899	Q9UQ35	1	0.830557	0.5629283
O14880	Q9BWH2	1	0.87657255	0.43277246
Q9NR30	Q9UEG4	1	0.51570976	0.9990128
P52434	P62750	0	0.35902086	0.92049956
Q12947	Q00403	1	0.5393765	0.99379796
Q9HBE1	P61278	0	0.31781036	0.86722773
Q9NRX2	P52746	0	0.5386439	0.9940266
P78371	Q9Y421	0	0.2795996	0.80569464
P31153	P08195	1	0.44420177	0.9875462
Q13127	P18621	1	0.6940925	0.84931237
Q8IX18	Q6NZY4	1	0.7181076	0.80971634
P24385	O95402	0	0.50318503	0.9999594
Q99856	Q13126	1	0.4208554	0.97494453
Q9NX58	Q6NXT6	0	0.19700162	0.6327679
Q16637	Q6ICB0	0	0.52041906	0.99833226
O95619	Q7Z4V5	1	0.7543761	0.7411712
Q8IWV8	Q8WUY8	0	0.16948226	0.5630321
Q9NW08	P30876	1	0.73187083	0.7849437
O95199	Q16540	0	0.3532974	0.9139134
Q9Y258	Q96B49	0	0.5259495	0.9973065
P62263	Q8N5K1	0	0.21472013	0.6744616
P25208	P06307	1	0.40275985	0.9621774
Q8IX18	Q5VUA4	1	0.5880122	0.9690154
Q96JY6	P55197	0	0.3053442	0.8484364
Q9Y3S2	Q96P70	1	0.48709828	0.99933416
Q9BZ95	P45880	0	0.24615166	0.74224406
P01106	P49768	0	0.20766784	0.65816766
Q3ZAQ7	O00487	0	0.43571603	0.98347026
P08047	Q9BUQ8	0	0.46732536	0.9957295
O95445	Q9H7E9	0	0.2286984	0.7055818
P49411	Q96EB6	0	0.19394432	0.62531966
P18621	P0CJ78	1	0.6557635	0.90295094
Q9NQ11	Q12907	1	0.7578047	0.73414695
O60885	Q99598	0	0.56781566	0.98160416
P41002	Q9NY35	0	0.24102464	0.73172706
P01106	Q9GZZ1	1	0.62069917	0.94172686
P51946	Q75WM6	0	0.48843697	0.9994652
Q02383	O95785	0	0.4314631	0.9812107
O95273	Q5TEC3	1	0.42186743	0.9755812
O15372	Q9Y618	0	0.35560328	0.9165983
P17098	Q8NC26	1	0.6979072	0.8433309
O14717	Q8N8Q1	0	0.28380984	0.8130473
Q8N5M9	P61619	1	0.78968155	0.6643384
O75569	Q9BQJ4	0	0.4332584	0.98218226
O95786	Q9H299	1	0.5911717	0.9667509
Q02363	P25490	1	0.45890775	0.9932458
Q6UWW0	Q99856	1	0.22824718	0.70460165
Q14562	Q2TBE0	1	0.8240564	0.57994986
P42766	Q9NRX2	1	0.8148127	0.60357183
A2A3N6	O43674	1	0.19492833	0.6277251
P17987	Q8IYL3	0	0.43475395	0.9829718
Q6NUN9	P49327	1	0.42151105	0.97535795
Q9UJW2	Q8NAF0	1	0.37352633	0.93601763
Q8IZ57	Q6TCH7	1	0.5844648	0.9714628
Q9UBB9	Q12952	0	0.59784496	0.96170545
Q9NWC5	P62263	0	0.16840582	0.5601812
Q9UJW2	P55789	1	0.44446647	0.9876641
P49407	Q96JM3	0	0.32128483	0.8722435
Q9BVJ6	Q16581	0	0.15003765	0.51010543
Q96FJ0	Q9Y6B7	0	0.66884387	0.885967
O15446	P0DPB6	1	0.41179594	0.9688801
P10809	P23368	1	0.67701185	0.8746672
Q9UIL8	P61970	1	0.5551131	0.9878502
Q8NBB4	Q6ZN18	0	0.564963	0.98311925
Q9HCE5	Q86UZ6	0	0.6117139	0.95008004
Q92785	Q9P0M9	1	0.37666863	0.9391575
P16401	Q13423	0	0.4981599	0.99998647
Q8NFD5	Q9BUE0	0	0.40516114	0.96402234
Q99750	Q86UK7	0	0.34722352	0.9066374
Q9UJV9	Q9UKR5	0	0.17048568	0.5656812
Q9H2K0	Q9Y3D5	1	0.8829385	0.41343242
P19404	P01106	0	0.38373148	0.94592655
Q9C0C9	Q9BU19	0	0.64814305	0.9122145
Q96K58	P55011	0	0.24116474	0.7320172
Q96EL2	A8MXV4	1	0.4582292	0.99302083
P35244	O75475	1	0.37313345	0.93561953
P49450	Q9NY93	1	0.5261917	0.997256
P35244	Q15554	1	0.3304711	0.8850398
Q9UI09	O95182	1	0.5400691	0.9935779
Q9NQV6	Q8NHQ9	0	0.6862462	0.8612494
P62899	Q9NZC7	0	0.17269172	0.5714772
Q99742	O15534	1	0.71109694	0.8217523
O95600	Q9NY12	1	0.5235357	0.99778426
Q12906	P59991	0	0.5694142	0.98072666
P06454	P14635	1	0.4029926	0.96235824
Q9ULD9	Q1KMD3	0	0.7016463	0.837355
Q96FI4	Q9Y221	1	0.4722801	0.99692637
Q9Y467	P14927	0	0.36630106	0.9284984
Q96K58	Q969J2	0	0.6828525	0.8662599
P62750	P80188	0	0.096295275	0.34808996
P10242	Q13129	1	0.6703487	0.88392526
P80188	Q6PEX3	0	0.5080777	0.999739
Q9HC97	P46013	0	0.3861758	0.9481762
Q9UPP1	Q04864	0	0.54411376	0.99221593
Q9H4A6	Q5SSJ5	0	0.44069296	0.9859307
P61081	P78364	0	0.3011833	0.84188765
Q9UGI8	Q9Y6H6	0	0.24541308	0.740742
Q6ZN55	O75170	1	0.33885524	0.8961294
O75593	Q9NX01	0	0.4454684	0.9881052
O75376	P51170	0	0.13113904	0.45576638
Q13887	Q9Y2X9	1	0.66779596	0.8873781
Q8N680	Q49A26	1	0.6943189	0.8489607
O94761	Q99547	1	0.5407786	0.9933484
Q9UKX7	Q8NEB9	0	0.24139902	0.7325021
Q7Z3Z4	Q9Y5K5	0	0.4199319	0.9743564
P67870	Q9P2X7	1	0.43013296	0.98047435
O95881	O75396	0	0.33128148	0.88613623
Q75WM6	Q969Q0	1	0.53876925	0.9939878
P41002	P13010	1	0.4173177	0.9726545
P04844	P02724	0	0.7750741	0.6973369
P62899	Q9H7N4	1	0.77168256	0.70475435
Q96BK5	P42766	1	0.7263721	0.79502267
Q9NX58	Q9BY14	0	0.16446756	0.5496719
P04844	P24863	0	0.19088255	0.6177856
Q8IWL3	Q9UFB7	0	0.35076025	0.91091
P54707	Q9C0C9	0	0.24183382	0.7334009
Q9H0W5	P10809	1	0.35563594	0.91663605
Q08380	P40227	1	0.38777548	0.94962263
Q96C86	P06307	0	0.5897113	0.96780753
O60885	Q9UBW7	0	0.68577343	0.8619529
Q9GZR5	P61247	0	0.2626874	0.7747309
Q8TAE8	Q04864	0	0.32247612	0.87394106
Q96LC9	Q07325	1	0.3418759	0.8999871
Q9GZR7	Q8IX18	0	0.7926007	0.65753937
Q9H1X3	Q96J42	1	0.83814746	0.5426252
Q02577	Q9H0W5	1	0.45961127	0.99347496
P78563	Q9NR30	1	0.58317304	0.97232896
Q92858	Q71U36	1	0.35393327	0.91465807
O60885	Q9ULX9	1	0.22860551	0.70538014
P10176	P61604	1	0.31739113	0.86661595
P10073	Q15697	1	0.7258933	0.79588884
Q96HP8	P62805	0	0.08719137	0.31835616
O95994	Q6UW68	1	0.8167205	0.59875256
Q5XG87	Q9UJV9	0	0.5232917	0.99783
Q9NUI1	Q01814	1	0.30714148	0.8512224
O75909	P46782	0	0.51729923	0.99880296
Q8NFB2	Q9NXV6	0	0.26832363	0.7853042
Q9BY14	P62891	1	0.18863916	0.6122177
Q92785	P82650	1	0.32670867	0.8798805
P01106	Q13867	1	0.4304737	0.9806644
Q8WXI9	P15313	0	0.20813674	0.6592634
O60885	Q14973	0	0.28293303	0.8115277
Q8IXB1	Q8NAF0	0	0.29756066	0.8360732
Q9NZL9	Q13630	1	0.6871696	0.85987014
P62854	O15235	0	0.53160226	0.9960052
Q99523	Q9Y2X9	0	0.10355601	0.37132862
Q8WUB8	Q969R5	1	0.68005747	0.8703172
P58418	Q5JXX7	1	0.5188118	0.99858445
Q12792	Q9NP55	1	0.40178084	0.961412
O75190	P25686	1	0.7161063	0.81319225
Q9HCE5	Q12906	1	0.6205443	0.9418763
O15446	Q6DKI1	0	0.5964482	0.96279097
Q8N6I1	P17542	0	0.5729496	0.97871345
Q96RL1	O95711	0	0.35886455	0.92032313
Q9P0J7	Q96K58	1	0.55164313	0.98933196
P51946	Q9P086	1	0.5583832	0.9863656
Q7Z4W1	Q9NS18	1	0.6659308	0.88986784
P25791	Q9ULM3	1	0.45471978	0.9917988
Q3KQV3	Q14241	1	0.4610724	0.99393857
O60885	P09382	1	0.41646343	0.97208655
Q8TED1	P35268	0	0.34066057	0.89844376
P35269	P17900	0	0.33006182	0.8844841
Q9BWJ5	P02724	0	0.2182013	0.68235797
P16401	P02786	0	0.3061624	0.84970796
O43298	O15514	0	0.46335655	0.994629
Q9Y6Y0	O00624	0	0.40213722	0.9616915
P09669	P07737	0	0.47550854	0.9976006
Q92785	Q7L5N1	1	0.57544583	0.9772317
P35372	Q96JB2	1	0.30133817	0.8421339
P57086	Q969J2	1	0.61401844	0.9479992
P48651	Q15084	0	0.7361543	0.77692455
P07858	Q14697	1	0.7089548	0.82535154
P38117	P78371	0	0.69166327	0.8530608
Q01664	O15156	1	0.5521638	0.9891158
Q5JXX7	Q5JRM2	1	0.40370542	0.9629094
Q9NPI1	Q12905	1	0.5587465	0.9861954
Q92905	Q2TAL8	0	0.595371	0.9636175
Q9UJV9	Q9HCG8	1	0.8320436	0.5589882
Q15648	P49450	0	0.33273047	0.88808364
P61604	P59910	0	0.5667785	0.98216254
Q9BYC9	P15173	0	0.45792705	0.99291945
P49368	P63208	0	0.4717942	0.9968177
Q13127	P62280	1	0.72565436	0.79632044
P62899	Q13323	0	0.18600246	0.6056222
Q12906	O00566	1	0.4329395	0.9820115
Q8WTR4	Q9UI09	1	0.69700336	0.8447587
P48651	Q15828	1	0.6217446	0.94071305
Q8NC60	Q16795	1	0.9303369	0.25924063
Q9Y3A0	Q9Y3D3	1	0.510978	0.9995179
P85037	Q9UPW5	1	0.6022695	0.9581638
Q5SVZ6	Q5T9L3	0	0.17516994	0.5779417
Q9UL40	Q9UEG4	1	0.6996334	0.840586
P48643	P54709	0	0.2698633	0.7881484
P41231	Q6NXT4	1	0.55424064	0.98823184
Q9UGP8	P18850	1	0.5912376	0.9667028
P54274	O15198	1	0.4793544	0.99829507
Q8NHQ9	Q9NY93	1	0.8539529	0.49886942
P36969	Q9NS18	1	0.8740938	0.4402154
Q969T4	Q86UK7	0	0.70498955	0.8319171
Q9UKX7	Q96NB3	1	0.578805	0.97515905
Q9BQ83	Q56P03	1	0.68291914	0.86616236
Q9Y2A9	Q15562	0	0.30472532	0.84747124
P46013	P18583	1	0.5270022	0.99708354
P24863	P41227	0	0.36502743	0.9271296
Q9BVJ6	O60832	1	0.777353	0.6923013
Q9NVH1	Q15369	1	0.36419854	0.9262318
Q9P1Z0	Q5VUA4	0	0.6433728	0.917777
O60885	Q9NV56	1	0.3530946	0.91367525
Q9BSJ5	O43615	1	0.2783338	0.8034564
Q8IWL3	Q9BT22	1	0.47453684	0.9974065
Q8TDD1	P26373	1	0.8719799	0.44652385
O95786	Q92620	1	0.5445012	0.9920786
Q9NWT8	Q96AN5	0	0.8289857	0.56707364
Q9BZS1	Q02383	1	0.45054343	0.99021626
Q9UKX7	P49682	0	0.4542825	0.99163955
Q9BSG5	Q9NR09	1	0.4367233	0.98398423
O15239	P03886	1	0.6443446	0.9166585
Q6P9B9	Q9H0R8	0	0.34468675	0.90351117
P55317	Q9BVJ6	1	0.39917108	0.9593341
P15374	Q9UEG4	0	0.34078658	0.89860433
Q9Y3S2	O94880	1	0.72237355	0.8022
Q5TGU0	P36021	1	0.6654714	0.8904769
Q5JXX7	O60548	0	0.36526674	0.9273878
Q96MX3	Q96SK2	0	0.352155	0.91256744
Q2KHR3	Q6UW68	0	0.21446294	0.6738743
P49023	Q9BYC8	1	0.14868104	0.5063
Q99459	P57678	1	0.2905188	0.8244705
P48382	P39019	1	0.54386723	0.99230266
P62805	Q969V3	1	0.16299455	0.5457093
Q02930	P15172	0	0.5122902	0.9993958
O43674	Q99714	0	0.6160655	0.9461152
Q00403	Q15544	1	0.7286477	0.7908809
Q9NWS0	P10242	0	0.49965143	0.9999995
Q92499	Q5BKZ1	0	0.48866248	0.99948585
Q9NX58	P48735	0	0.2955602	0.83281744
Q13428	P78371	0	0.33143842	0.88634795
Q9UGP8	Q9HD20	1	0.8135588	0.6067235
P68036	P15374	1	0.25311148	0.7561842
O75151	O95786	0	0.69501835	0.84787136
P78347	Q9H3C7	0	0.5150629	0.99909246
Q13838	P49327	1	0.5442661	0.99216205
P30044	Q6UW68	1	0.8097734	0.6161618
O15218	Q6TCH4	0	0.60674417	0.9544227
P14635	Q9UQ35	0	0.38362083	0.9458235
Q6PJQ5	Q9NXR8	1	0.52028984	0.9983533
Q02577	Q14469	1	0.6499124	0.91010505
Q9NRC8	O75190	0	0.5476857	0.99090433
Q9HCK5	Q8TCT7	0	0.20547175	0.65301245
Q8IV20	Q96DT7	1	0.52727705	0.9970238
Q8IWL3	P10109	1	0.88974655	0.39239052
Q04864	Q01201	1	0.6650175	0.8910769
O60885	Q12857	0	0.5477287	0.9908879
Q9UJV9	Q12857	0	0.5945936	0.9642082
Q9NS73	Q9HAZ2	0	0.5839663	0.97179866
P54274	Q6NXT4	0	0.22927602	0.70683414
Q8N6L1	P54707	1	0.70410776	0.8333601
O43918	P05388	0	0.38386846	0.94605386
Q99612	Q9NPI1	1	0.5575265	0.9867628
O95563	Q9Y5U8	1	0.7339698	0.7810325
Q9NUH8	Q8NEY8	1	0.28486443	0.8148667
Q9UFB7	Q99459	0	0.68278116	0.8663642
P63279	Q8NBI6	0	0.33939868	0.8968289
Q8TBB6	Q5JXX7	1	0.50615406	0.9998485
P01106	P23528	1	0.5853832	0.97083884
P61513	Q9Y5Y3	0	0.20142354	0.6434084
P46013	Q9NYU2	0	0.32968214	0.88396734
Q6PK04	Q6IQ21	1	0.6851153	0.86292934
P25791	P17535	0	0.5028281	0.999968
Q8IVM8	Q9H0W5	0	0.3026913	0.8442771
P51608	Q9UGP8	0	0.26492628	0.77896136
P61513	Q9P2N7	0	0.38925642	0.9509434
O95793	Q6P158	1	0.5554419	0.98770475
Q9HAT2	Q13217	1	0.4584535	0.9930955
O95994	P57678	0	0.26420608	0.77760494
P49023	Q96AN5	0	0.21759781	0.680996
O14960	Q96S59	1	0.36237147	0.9242336
Q8WVK2	P59991	0	0.45342356	0.9913225
Q08380	Q15648	0	0.28576335	0.8164106
P08047	Q9GZR5	0	0.28607434	0.8169432
O95600	Q15916	0	0.67975914	0.8707466
Q8N720	Q5TCM9	1	0.5468434	0.9912228
P39019	P14060	0	0.28950077	0.8227603
O14958	O60885	0	0.64140266	0.9200212
P51946	O43513	1	0.6553206	0.90350205
O95994	Q9UI09	0	0.7634679	0.7223386
P61244	P41597	0	0.290636	0.82466686
O95182	O43674	1	0.61905164	0.9433068
Q7L5L3	P09622	0	0.59529865	0.9636727
O60885	P48643	1	0.28222352	0.8102936
Q12905	P23396	1	0.6056493	0.9553529
O95236	P36021	1	0.71184975	0.82047874
P30556	P25116	1	0.74474245	0.7604045
P13010	Q8N680	0	0.50361353	0.9999478
Q9NVQ4	Q969F8	0	0.39854664	0.95882887
P62701	Q66K41	0	0.5126748	0.9993574
P17861	P01106	0	0.2654611	0.779966
Q9BX68	P31358	0	0.551396	0.9894338
Q8NI32	Q15005	1	0.7615484	0.72636974
P39210	Q9NNZ3	0	0.77766097	0.69161755
P78347	Q9NY97	0	0.1669797	0.5563899
P35414	O43396	0	0.4507025	0.990279
P23396	Q9BWW8	0	0.29324245	0.82900524
O94778	Q9NX24	0	0.22318166	0.69348645
Q9NWS0	Q99460	1	0.5646154	0.9832994
Q92905	Q9NXF7	1	0.48051533	0.99848133
Q9H0R8	Q92847	0	0.36174285	0.9235398
P67870	Q9UIL8	1	0.4722692	0.99692404
Q92633	Q8IZR5	1	0.62510955	0.9373904
Q96QE2	P49768	1	0.8228508	0.5830694
P10244	P61073	1	0.16770928	0.5583315
Q9BX68	P30044	0	0.87703663	0.4313735
Q13421	Q9BYD6	1	0.383517	0.9457268
Q8TDD1	Q96JP5	1	0.7296881	0.7889735
Q3KNW5	O75381	0	0.7630551	0.72320807
Q15554	Q13162	1	0.2346432	0.7183431
A2A3N6	Q9NZB2	1	0.40107557	0.9608558
P05026	P16615	1	0.6735239	0.87955785
Q8IWL3	Q5EE01	0	0.38720232	0.94910675
O14880	Q9UFW8	1	0.36497337	0.9270712
O95274	Q92633	1	0.68395174	0.86464703
Q13217	Q96HE7	1	0.6898282	0.855861
Q8NCA5	Q8N567	1	0.6757156	0.8764961
Q8TCN5	O75556	0	0.50648713	0.9998317
O60885	Q9H8H0	1	0.47565663	0.9976296
Q9GZR7	Q96SF2	0	0.5080356	0.99974173
P24385	P10073	0	0.57268333	0.97886854
O60884	Q04864	0	0.50619614	0.99984646
Q4LE39	P47914	0	0.6254372	0.937062
Q9Y3I1	P07305	1	0.17267396	0.5714306
Q9H2F5	Q05639	0	0.5260272	0.9972903
P40429	Q6DKI1	1	0.8968699	0.36997715
P61247	Q96J42	0	0.18559313	0.6045933
O95169	P63208	0	0.22943345	0.707175
Q92905	P61313	1	0.5036981	0.9999453
Q9NUH8	O14978	0	0.30198464	0.8431596
Q9C002	Q92793	0	0.2773799	0.8017612
Q9NRC8	Q86TJ2	0	0.6311606	0.93118757
A2A288	P30040	0	0.1713291	0.56790173
P07737	Q96S59	1	0.3186947	0.8685136
O95436	P26678	1	0.6882661	0.8582235
O95365	P38919	1	0.6325197	0.9297541
O43257	P41182	1	0.6009088	0.95926964
Q96L73	P47775	0	0.25427526	0.7584774
P78347	Q6NZ67	0	0.18580027	0.6051141
Q9Y3B2	Q8NCR6	0	0.28477722	0.81471664
O60884	P17987	1	0.5281958	0.99682
Q9UJ42	P51608	0	0.23332594	0.71553975
Q9BUZ4	P62266	0	0.5587145	0.9862104
O15121	Q8IV16	0	0.60058504	0.9595306
Q6P158	Q96JJ7	0	0.12354751	0.4331341
Q9NUL7	Q96HH4	0	0.18035103	0.59129816
P61244	Q92993	1	0.6632801	0.8933584
Q9H3N1	Q86XP3	1	0.19931838	0.6383622
Q9H5V7	Q53EQ6	1	0.63252676	0.9297466
Q9UBL3	P16615	0	0.35882297	0.9202762
O43741	Q92905	0	0.40261292	0.962063
Q9NPI1	P26358	1	0.799851	0.6403575
Q9UL40	Q9NY93	1	0.48613164	0.9992306
Q9NWS0	Q8TB61	0	0.2849976	0.8150959
Q13520	Q9BRJ6	0	0.11315757	0.40141174
O14530	P17987	1	0.67861575	0.8723857
Q15022	O95600	0	0.619272	0.94309676
O14978	P39748	1	0.4194331	0.97403586
Q6L9W6	Q9UL40	0	0.20722547	0.6571323
O00716	Q9P2N7	0	0.48243108	0.9987654
Q8WUP2	Q9NY93	0	0.17809458	0.58550763
Q8N6U8	Q7Z7E8	1	0.45715243	0.99265635
O75381	Q9ULU4	0	0.12847863	0.44788748
Q96GQ7	Q86U44	0	0.7384684	0.7725313
O00487	P46094	1	0.38795957	0.94978774
P54253	O15014	1	0.7287022	0.79078126
O60884	Q8NDL9	1	0.45002615	0.99001044
O60884	Q9P2G9	1	0.59765303	0.96185553
P78371	Q9BYS1	0	0.5149861	0.99910164
P62854	P08913	0	0.30601546	0.84948
P62888	O75683	1	0.48855418	0.99947596
Q7L5N1	Q9UHF7	0	0.50594085	0.9998588
Q13126	O43325	1	0.51636374	0.9989289
Q16236	Q13838	0	0.5142781	0.99918455
Q9P2Y4	P50991	0	0.1978464	0.6348128
P63279	Q5VUA4	0	0.1972179	0.633292
Q6IWH7	Q6Y288	0	0.7102168	0.8232356
P26373	P40429	1	0.838775	0.54092604
Q92830	P01106	1	0.6173195	0.9449445
Q9UKR5	Q96FI4	0	0.19574566	0.62971723
Q15697	Q9BWW8	0	0.19462071	0.6269739
Q6NUN9	P62424	1	0.5046631	0.99991304
P46782	Q03135	0	0.22621052	0.7001573
O95625	Q13127	0	0.7260184	0.7956627
Q9Y4X4	Q9NS73	1	0.608177	0.9531909
P29083	Q8NDW4	0	0.5326613	0.99573296
O94953	P48643	1	0.15673102	0.52866566
Q9UK53	Q9Y3E0	0	0.51139075	0.999481
Q9NRC8	P46782	1	0.6317453	0.93057275
P49411	Q7Z7H8	1	0.92966604	0.26154837
O14978	Q6IAA8	0	0.46120867	0.9939809
Q96N21	Q9NY93	0	0.1602798	0.5383607
O60884	Q99612	0	0.32594994	0.8788263
O60832	P46952	1	0.53607476	0.9947944
Q9UNL4	O95251	1	0.7087214	0.8257415
Q8N6Q3	P45880	1	0.5187057	0.99860036
Q8NDX5	Q92993	0	0.5750255	0.9774847
Q5T0B9	Q9NR28	0	0.42033657	0.9746149
O75792	Q8IY95	0	0.22924554	0.7067681
P01034	P53634	1	0.67714876	0.8744733
P50553	Q5JX71	0	0.3028819	0.8445778
Q9UI09	Q8TDT2	0	0.56962585	0.98060894
Q5T3I0	P30041	0	0.46809694	0.9959287
P46013	Q6P1X6	0	0.34231833	0.900546
Q6IE81	O75161	1	0.507021	0.9998028
Q15047	Q9UKD1	0	0.6876993	0.85907584
Q16540	Q9BYD6	1	0.8026849	0.6335274
Q8IVS2	Q92665	1	0.92066157	0.29217538
Q8N6G5	P0CG08	0	0.73827386	0.77290225
Q5VVX9	P51685	0	0.29782146	0.83649534
Q92890	P15923	0	0.6615324	0.8956291
P55317	Q8WXX5	1	0.3175179	0.8668012
Q15477	O60925	1	0.6032347	0.9573704
P78347	Q9UBW7	1	0.76045716	0.7286483
P24522	O75165	1	0.45716327	0.99266005
Q15047	Q9BQ95	1	0.22334282	0.6938432
P67870	P82979	1	0.46576983	0.99531317
O14842	Q6P9B9	1	0.4969186	0.9999621
Q1KMD3	P61313	0	0.73811805	0.7731992
Q93063	Q15369	1	0.2917952	0.82660306
P35268	P05388	1	0.7664937	0.7159245
P56645	O15055	1	0.6580239	0.9001138
Q92794	P10809	1	0.27042168	0.7891752
Q9H2F3	Q9UIS9	0	0.19521178	0.6284166
Q8NCK7	Q14697	1	0.72729015	0.7933567
Q9UKX7	Q8TF68	1	0.4140974	0.97048295
Q96MX0	Q14146	0	0.2829675	0.8115876
P42166	Q96KC8	1	0.28212354	0.81011933
Q96EB6	O43524	1	0.4668729	0.9956103
P08913	Q9NPI1	0	0.2838931	0.81319124
Q6ZSS7	O75940	0	0.24946435	0.74892753
Q9UIH9	Q2VY69	1	0.6388035	0.92293435
Q9Y2T5	P0CG08	1	0.7617086	0.7260344
O60762	Q9H6H4	0	0.4753329	0.99756616
Q4KMQ1	Q92858	0	0.6145672	0.9474974
Q6UXA7	Q969U7	1	0.51141447	0.9994788
P46013	Q9UQR1	1	0.51853776	0.9986254
O15498	P09669	0	0.6554103	0.9033906
P17676	Q13952	0	0.56093055	0.98514986
Q7Z5S9	Q13323	0	0.64661485	0.91401637
Q9NRJ3	P46092	1	0.5539332	0.9883648
Q8N680	Q6ZSB9	1	0.7378058	0.77379364
Q9H9D4	Q9UGP8	0	0.18953004	0.61443365
P61313	Q8N8A6	1	0.71664184	0.8122652
Q13520	P02786	1	0.76440144	0.72036755
Q12906	P62750	1	0.46246743	0.9943652
P62854	Q13206	0	0.79225683	0.6583438
Q96HC4	Q9H0W5	0	0.386246	0.94824016
Q92685	P47928	0	0.26614374	0.781245
Q8IWL3	P10606	0	0.9185564	0.2992422
Q96FW1	P48507	1	0.5474784	0.9909832
Q5T871	Q96JB2	0	0.34206128	0.90022147
Q9H2F3	Q92830	0	0.4164063	0.9720484
Q9BZE0	Q9Y6X0	0	0.58512443	0.97101533
Q96BZ8	P56192	1	0.29130235	0.8257812
P08047	Q99814	1	0.4908016	0.9996616
Q96EL3	Q9NRX2	1	0.28400052	0.8133769
P62805	P05388	0	0.5089938	0.99967647
Q2KHR3	Q7L2E3	0	0.5675186	0.981765
O43474	Q92785	1	0.7057005	0.8307492
Q16637	Q9GZZ1	0	0.58683854	0.9698363
Q8NI32	Q9UL63	1	0.39732394	0.9578304
A8MW92	Q8TB61	0	0.21778062	0.6814089
P26196	Q9H0W5	0	0.51537716	0.9990542
P0C5Z0	Q9GZR7	1	0.36156514	0.9233432
Q75WM6	O95600	0	0.58559865	0.9706915
Q9Y5T4	Q16540	1	0.31332746	0.86061347
O00398	Q9BUK6	1	0.31628352	0.86499304
O76003	Q9H0W5	0	0.5180349	0.99869895
P62805	Q09161	0	0.4965702	0.9999529
Q16842	Q8IZ40	0	0.3144964	0.8623537
P55769	P35244	0	0.5049997	0.9999
P51685	O00716	0	0.22066931	0.68789744
Q96A57	Q9H8H2	0	0.14572677	0.4979619
P0C7P0	O43488	1	0.9066946	0.33839804
P47775	O43676	1	0.528468	0.9967583
Q9Y467	Q9BTE1	0	0.59748465	0.96198696
Q8IY92	O43290	1	0.6415237	0.91988415
Q9Y221	O75683	0	0.39843065	0.9587347
Q13323	P05090	1	0.60098374	0.95920914
Q14919	Q9NXB0	0	0.3766097	0.9390994
O15198	Q9UPP1	0	0.42967707	0.98021877
O75165	Q9NP92	0	0.37028223	0.9326932
Q9P0M6	O60832	1	0.75118554	0.7476233
Q9H1C4	P0CG08	1	0.697645	0.8437458
Q16514	Q16594	1	0.60695547	0.9542421
Q8TBM8	P37108	1	0.2533602	0.75667524
Q6W5P4	Q92633	0	0.6827376	0.8664279
Q8N9N2	Q8N3C0	1	0.3696577	0.93204355
O00391	O94851	0	0.281492	0.809017
Q13127	P61313	1	0.6665119	0.8890952
Q9UL40	P61247	1	0.4544857	0.9917138
Q99832	Q9Y385	0	0.35258803	0.9130788
Q9NWK9	P03886	0	0.42823452	0.97939885
O00398	Q03135	1	0.62610835	0.93638676
Q96BR9	O75564	1	0.62138224	0.94106543
Q6R327	P26373	1	0.28148204	0.8089996
Q9C0E2	P63241	1	0.45946938	0.99342906
O15231	P61604	0	0.29781795	0.8364897
O43583	O75569	0	0.3268131	0.8800252
P55769	P61513	1	0.40094537	0.9607527
O94777	Q9UBB5	0	0.1908595	0.6177286
O14880	Q9NR09	1	0.33700705	0.8937332
Q99832	P17987	1	0.8461321	0.52077025
O95786	Q99460	0	0.65335476	0.90592927
O00716	P59991	0	0.4409435	0.98604935
P20309	P50479	0	0.5609069	0.9851614
Q12857	Q9Y2X9	1	0.5804301	0.974124
Q9NUH8	Q99726	1	0.71573555	0.8138327
O95251	Q9H211	1	0.77640665	0.69439745
Q8TA86	O75683	0	0.7757814	0.6957785
P09622	Q12905	1	0.3359576	0.8923603
Q9Y2T7	Q9NUL7	1	0.5930707	0.9653514
Q96N21	O95391	1	0.11799468	0.41628775
O15218	Q96KA5	1	0.63816077	0.9236464
Q15042	Q8TBP5	0	0.29584616	0.83328485
Q96EB6	Q16514	0	0.51317626	0.99930555
Q7Z7K2	Q9BYV9	0	0.620554	0.94186693
Q8IWW8	Q9H4Q3	0	0.2563214	0.76248294
Q8IWI9	Q9Y3E5	0	0.28205642	0.8100023
