Protein A	Protein B	T	S	uncertainty
Q15648	Q92889	0	0.34996262	0.9099552
Q9Y3D5	Q13113	0	0.02302728	0.0899881
P61513	O00566	1	0.73509514	0.77892107
P0C5Z0	Q8IWL3	0	0.62983817	0.9325682
Q00403	Q13887	1	0.21383879	0.672447
P05388	Q9ULD5	1	0.18450892	0.60186154
Q9HAF1	Q8WYB5	1	0.6176189	0.94466317
Q9ULD4	Q9NXR8	1	0.56756985	0.98173726
O95455	Q9UIC8	1	0.42734534	0.9788852
Q9UBS4	Q12905	0	0.4891975	0.99953324
P06744	Q8IY21	0	0.44755253	0.988997
O75683	Q03060	0	0.5012565	0.9999937
P28222	Q10471	1	0.8280148	0.5696252
P01106	Q75T13	1	0.2977621	0.8363993
Q9Y3C8	O15015	0	0.32527155	0.87787986
Q5VZL5	Q9HD20	0	0.30330253	0.8452404
P25398	Q8N680	0	0.2564255	0.76268584
Q7KZN9	P07305	1	0.0976927	0.35259533
Q99523	P57678	0	0.44134828	0.98623985
Q9NYU2	P49356	1	0.6097806	0.9517929
P78396	P24864	1	0.509976	0.9996019
Q13304	Q16581	0	0.6949265	0.84801465
P54368	P62899	1	0.5779032	0.97572434
Q9NWS0	Q16650	0	0.5228188	0.99791723
Q8NAC3	O95600	0	0.18518026	0.6035541
Q9NWC5	P26678	1	0.42017883	0.9745143
Q8IVM8	Q99805	1	0.859185	0.4839446
Q9UF47	P55011	1	0.71768945	0.8104452
O95786	P82650	0	0.29375964	0.8298597
A2A3N6	Q9NWK9	1	0.4033067	0.96260154
Q15047	Q9UI95	0	0.5395809	0.9937334
P10176	Q99757	0	0.9871933	0.05057081
P62263	O43167	1	0.17686734	0.58234113
Q16621	Q96EY1	0	0.31919405	0.86923677
Q9NR30	Q8WUB8	1	0.5242825	0.99764144
O95167	Q99598	0	0.8622411	0.47512558
P62805	P35610	1	0.3519113	0.91227895
Q49A26	P49356	1	0.6737047	0.87930673
Q96K37	P67870	0	0.21055143	0.6648781
P10242	Q9BUJ2	0	0.6088272	0.9526266
Q9HC97	O75964	1	0.8857595	0.4047585
Q53EQ6	Q9H0R8	0	0.41897762	0.9737415
P0DPB6	O75575	1	0.35874993	0.9201937
Q96C10	O95786	1	0.57970876	0.97458607
O95600	Q8NDX5	0	0.5914089	0.96657765
Q8N6T7	Q92576	1	0.45610052	0.99229133
Q9UI95	P40429	1	0.41161942	0.9687555
Q9HCE5	Q8NBS9	1	0.40373978	0.9629358
P78347	P35754	0	0.5091661	0.99966395
P01106	Q9Y5B8	1	0.4808867	0.99853873
P54707	Q13428	0	0.2878278	0.8199318
P62699	Q12906	0	0.59565306	0.963402
O15446	Q5T5X7	1	0.3539213	0.91464406
Q16763	P53611	0	0.40711042	0.96548605
Q9P0S3	Q9Y2T5	0	0.25479367	0.75949544
P49411	Q08257	1	0.876007	0.4344749
Q6P158	Q9H832	0	0.29130206	0.82578063
O60885	Q9NQR4	1	0.45693818	0.9925828
A0JLT2	Q5VUA4	0	0.6832724	0.8656449
Q9H1A4	P46782	0	0.38420868	0.94636947
Q9UGP8	Q6NUQ1	1	0.3364493	0.8930047
P05814	Q9BVG9	0	0.4949647	0.99989855
P18850	Q8WUU4	0	0.4740146	0.99729896
Q96EB6	Q8WYA1	0	0.48622113	0.9992406
Q8IWL3	P57678	0	0.65000147	0.90999824
P62805	Q16581	0	0.044567272	0.17032412
Q96QU8	Q49A26	0	0.37191114	0.9343729
P49768	Q96L73	0	0.20069365	0.64166284
Q8NBB4	Q96JS3	1	0.4913633	0.9997016
P46663	O60925	0	0.6141907	0.94784194
P04000	Q8IXM6	1	0.924506	0.2791786
O15119	P42166	1	0.5395683	0.9937374
P78563	P05198	0	0.40988064	0.967514
Q9UL40	P30086	0	0.2222634	0.6914495
Q8TDT2	Q9NVC3	1	0.7773274	0.692358
B2RXF5	Q9UMX2	1	0.52470404	0.99755883
Q5J8X5	O94953	0	0.312791	0.8598111
P07305	P80188	0	0.36208522	0.92391807
Q9BUQ8	Q8NBS9	0	0.16948223	0.56303203
P13807	P50406	0	0.08261953	0.30317417
Q96S52	Q9P2F9	0	0.08488474	0.31071728
O15198	Q9BRP1	0	0.5785912	0.9752937
P49768	P16615	1	0.7349734	0.77915007
Q96S59	Q01469	1	0.56027377	0.98546827
P78396	O00303	1	0.6018746	0.95848626
P61073	O75907	1	0.9281327	0.26680952
Q8NDX5	Q9UN30	1	0.619545	0.942836
Q8NBB4	Q96IT1	1	0.4359283	0.9835793
Q9UBY8	P60201	1	0.8676	0.45948088
Q5VVQ6	Q6P158	0	0.5613279	0.98495555
Q13405	P78371	0	0.82397	0.58017373
Q14241	Q8IZU0	1	0.61568904	0.9464642
O15255	O95793	0	0.40551177	0.96428794
Q9Y3E0	P54707	0	0.79740477	0.6462016
Q8N661	Q14210	1	0.14915648	0.5076353
Q8IWL3	P35610	1	0.79155666	0.65997887
O00574	Q15428	0	0.553997	0.9883373
Q96FW1	P13010	1	0.6370534	0.9248655
Q04864	P57678	0	0.44042677	0.98580414
P54709	Q12830	0	0.28870058	0.82141024
Q14562	Q8N6T7	0	0.37658554	0.93907547
O94955	Q15562	0	0.647682	0.9127601
Q8NBE8	P40692	0	0.46105856	0.9939343
O43823	P18621	0	0.48962376	0.9995693
Q9BSJ5	Q13423	1	0.5986584	0.96106607
Q92908	Q8TCC3	0	0.5956417	0.9634107
Q8NAP3	Q8IWI9	1	0.6051343	0.9557871
Q9NRC8	P62888	1	0.6470871	0.91346157
O75444	P01100	1	0.57518333	0.9773899
P43115	Q9BUQ8	0	0.71329623	0.81801885
Q9Y3I1	Q96LL9	1	0.49031773	0.9996251
O95786	Q9NX09	1	0.33619508	0.89267176
P51608	Q9NRL2	1	0.79425347	0.6536596
P62805	Q9BTC0	1	0.7644844	0.720192
O43474	Q9Y5Z0	0	0.2703419	0.78902864
Q12952	Q8IXH7	1	0.4875611	0.9993811
Q86UK7	P30041	1	0.53674436	0.9945994
P26373	Q9UHK0	1	0.81497264	0.60316896
P08047	Q8N1F7	1	0.68426365	0.86418766
Q71U36	Q2WGJ6	0	0.16920239	0.56229174
P61513	Q96IQ9	0	0.2470082	0.7439806
P0C5Z0	Q7Z2T5	1	0.60650074	0.9546304
Q14872	Q9UBS3	0	0.4416576	0.98638463
Q9BRJ6	O43541	0	0.30089772	0.8414331
O15055	O15534	1	0.57895285	0.97506577
P23560	Q9P2R6	0	0.29996064	0.83993703
Q8NAP3	O00399	0	0.45262784	0.99102354
P01308	O95168	1	0.89601344	0.37269342
P43681	Q8IW50	1	0.32066688	0.8713585
Q8TF08	P10606	1	0.95634884	0.16698296
Q7L5N1	P16152	0	0.6795971	0.87097955
Q9Y3E0	Q9H6H4	1	0.8168684	0.5983776
P23396	Q96KR1	1	0.26662028	0.7821356
Q9NVP1	O75964	0	0.39512932	0.95600855
Q9UL58	Q8TBC5	1	0.4897161	0.999577
Q8N5C7	Q92793	0	0.40921503	0.9670324
P15822	Q7Z2E3	1	0.4348034	0.98299766
Q969J2	P23396	0	0.70317084	0.83488643
P08047	Q13485	1	0.6837106	0.8650017
P04920	Q16222	0	0.32180607	0.8729877
P10176	O75683	1	0.32037878	0.87094486
Q12906	P78330	1	0.25613666	0.7621227
Q9NZB2	Q1KMD3	1	0.6555221	0.90325147
Q9Y4A8	Q16621	1	0.44082746	0.9859944
P13010	Q96CS4	0	0.38997474	0.95157784
P01106	Q13330	1	0.6174921	0.94478244
P62847	Q86UK7	1	0.34993804	0.90992564
Q9HCK5	P07199	0	0.46971232	0.9963306
Q9Y258	Q07325	1	0.54836047	0.99064505
Q86UK7	P49327	1	0.57340753	0.97844535
P24863	O14497	0	0.5959934	0.9631411
Q7Z2E3	P06307	0	0.45341685	0.9913201
P15172	Q9NPR9	0	0.28294137	0.8115422
Q9Y6J9	O15265	1	0.25836223	0.76644474
Q99814	Q92785	1	0.51036376	0.99957037
P39019	O00566	1	0.6951106	0.84772736
Q99460	O75161	0	0.16346736	0.5469831
Q9Y6J9	Q9UL63	0	0.44171986	0.98641366
P55000	P16035	1	0.62906367	0.9333703
O75409	P48643	1	0.53360814	0.99548197
Q03135	Q12905	0	0.543769	0.9923371
Q8IWL3	P56556	1	0.91855925	0.2992326
Q9H300	P61604	1	0.5203529	0.99834305
Q9C002	P56556	1	0.9214585	0.289491
P54886	P16152	0	0.7187502	0.80859345
Q96QE2	Q04941	1	0.8157233	0.6012752
Q9NUD5	Q86T24	0	0.6440561	0.91699135
Q9NWS0	P63208	1	0.45337307	0.99130374
Q9UJX6	Q9NXE4	1	0.48266625	0.9987982
Q92993	Q6PGQ7	0	0.49650764	0.99995124
Q8IVM8	Q96K83	0	0.2111793	0.6663304
Q9BUM1	P09622	0	0.87356526	0.441796
Q16540	Q9H0W5	0	0.39180332	0.95317394
Q96KC8	Q99941	1	0.5272283	0.9970345
P25490	Q9NY93	1	0.51431286	0.99918056
Q9UBX1	O15218	0	0.19518328	0.62834704
O95786	Q9NRL2	0	0.45293266	0.99113864
Q9Y2R4	O15467	0	0.18873304	0.6124515
Q9H116	P55317	0	0.49280074	0.99979275
P0C5Z0	O95625	1	0.57216585	0.97916836
Q8NCA9	Q13642	1	0.5134233	0.99927926
Q9H944	P57086	0	0.50994015	0.99960476
Q8WUU5	P18621	0	0.60631496	0.9547885
Q9ULD4	P62424	0	0.7755246	0.69634473
Q92185	Q5T749	1	0.62230426	0.94016665
Q8IWS0	P59991	0	0.59144163	0.9665537
P37837	Q8TBP5	0	0.123040356	0.4316057
Q9UBW7	P48637	0	0.5275438	0.99696535
Q9Y6H6	Q9BVG9	0	0.6704035	0.88385063
Q9H7N4	Q5T4S7	0	0.35521257	0.9161464
P49768	P46663	0	0.18962814	0.61467725
P60323	Q9Y2Q3	0	0.46949995	0.996279
Q09161	Q13485	1	0.21565367	0.67658865
O60885	Q99497	1	0.31761432	0.86694187
P82979	Q8WVZ9	1	0.1487351	0.5064519
Q08211	Q92499	1	0.4868989	0.9993135
Q9H1Y0	Q92793	0	0.36360523	0.9255858
P26373	P61247	1	0.7251133	0.79729605
Q8NBS9	Q92748	0	0.48095593	0.9985492
Q9UKX7	P15941	0	0.6574504	0.90083754
Q68CP9	P18848	0	0.41359165	0.97013444
P01106	O75362	1	0.6047812	0.9560836
Q7Z6I5	Q96FZ5	0	0.51667845	0.9988873
P10244	Q12830	1	0.5419444	0.99296266
Q9BQC6	Q12906	0	0.54417485	0.99219435
O43194	P08908	1	0.53762716	0.9943368
P01100	O00574	0	0.17936844	0.5887816
Q8WY22	O75940	0	0.2104003	0.6645281
P13010	Q92841	1	0.5787704	0.9751809
O94761	Q9H1A4	1	0.6177245	0.9445638
Q9ULD4	P07199	1	0.5882414	0.96885383
P04920	Q8WXX5	0	0.20098701	0.642365
Q96GQ7	Q3ZAQ7	0	0.14316133	0.49066466
O60832	Q9H9Y6	0	0.47081095	0.996592
Q9BX68	Q96DV4	1	0.9389691	0.2292246
O95274	Q13421	1	0.7541572	0.7416165
Q9C0J9	P15172	1	0.41821364	0.973244
Q9UBQ6	P10176	0	0.91893476	0.29797465
P58505	P09912	0	0.40298614	0.96235317
Q9NRH3	P50990	1	0.83252746	0.55770195
Q96FI4	Q96ME7	1	0.53326327	0.99557424
Q86U44	P62805	1	0.64102745	0.920445
P01308	Q9BS26	1	0.82434505	0.57920116
P22234	O14978	0	0.14521539	0.49651152
Q9NR30	Q9P281	0	0.53067076	0.9962372
Q9H2U1	O15446	0	0.4906535	0.9996506
P08195	Q5T1V6	0	0.32976288	0.8840773
Q9NR28	O75506	0	0.40887675	0.96678615
P55085	Q52LG2	0	0.62272066	0.93975854
Q16540	P61247	1	0.4380003	0.9846241
Q99832	P17542	0	0.15879086	0.5343053
P10809	P78371	0	0.8495211	0.51134
Q8N6T7	Q86U44	1	0.58576083	0.97058034
O15218	O95167	0	0.90991825	0.3278681
Q9NWN3	P52435	0	0.41988555	0.9743267
Q9UPP1	Q15828	1	0.33320293	0.8887149
P13501	Q16514	0	0.32266966	0.87421584
Q9ULX9	Q16236	1	0.5420796	0.99291724
Q9H2C0	P50991	1	0.52310055	0.99786544
P01106	Q9H2F5	1	0.6564884	0.9020455
Q6P4A7	P31025	1	0.57033247	0.9802134
Q86U44	Q03135	0	0.33179668	0.8868306
Q6NT04	Q99497	0	0.46016428	0.9936524
P14061	Q96HC4	1	0.276636	0.8004341
Q9Y2V2	Q9UJX4	0	0.56978667	0.9805193
P40227	Q16581	0	0.062157463	0.23317565
Q9NX24	P22234	0	0.53490406	0.99512684
Q6R327	P61247	1	0.3983203	0.9586449
P53539	Q09161	0	0.5170418	0.9988383
O00624	Q9H2F5	0	0.22977372	0.707911
O60885	Q9UHF7	1	0.71162474	0.82085985
Q71U36	O95994	0	0.3051251	0.84809506
O94761	Q6DKI1	0	0.7980908	0.6445675
Q8NFD5	Q9H1X3	0	0.15736952	0.53041744
Q8N6M3	Q5J8X5	0	0.64899766	0.9111988
O43290	P62750	1	0.54387504	0.9922999
O15062	P78371	0	0.58123744	0.97360194
Q8NHW3	Q13562	1	0.55858094	0.9862731
Q15102	Q9GZR7	1	0.5852386	0.97093755
Q9NVH6	O60884	1	0.5478827	0.990829
P85037	Q969R5	0	0.5859945	0.9704198
P39019	Q6ZN55	1	0.37437558	0.93687403
O95926	P40692	1	0.13948531	0.48011667
Q9UIH9	Q13323	0	0.1833781	0.5990023
P25090	Q96AA3	1	0.90870124	0.33185318
Q9Y3I1	P48735	1	0.6249733	0.9375267
P82930	Q9C0C9	0	0.64054227	0.9209915
Q8NCK7	Q02363	0	0.17489702	0.5772322
Q9Y3D7	P25490	0	0.18538241	0.6040631
Q15022	Q9NRH3	0	0.31585124	0.864357
O95455	P25090	0	0.05388535	0.20392688
Q16540	Q04837	1	0.52144724	0.99816006
Q9P2Y4	P13010	0	0.5035872	0.9999485
P10109	Q13405	0	0.9687246	0.12118897
Q96HE7	P13667	1	0.8608182	0.4792409
Q9Y6H6	P25686	1	0.54835445	0.9906474
P54274	Q9UBB9	0	0.58300847	0.9724384
Q9UGP5	Q9P0S2	0	0.53616005	0.9947698
O95881	Q9NZC3	0	0.85850817	0.48588756
Q15672	O95786	0	0.53616506	0.9947684
Q7Z3K3	Q8N239	0	0.44218007	0.98662746
Q9NRC8	O95793	1	0.50679743	0.99981517
P01106	Q9P0J7	0	0.5907647	0.9670471
Q8TDZ2	Q96EB6	0	0.5400083	0.9935973
P62899	Q96KM6	1	0.6526682	0.9067697
O15354	P78423	0	0.47233376	0.9969383
P48643	Q8IWL3	0	0.6940252	0.84941685
Q96RL1	Q15022	0	0.64226085	0.9190474
P16152	Q5SSJ5	0	0.21671818	0.6790056
P13501	P51685	1	0.27865922	0.80403304
Q14592	Q5SVZ6	1	0.29010928	0.8237835
Q9NX58	Q9GZR7	1	0.8861651	0.40350613
P25791	P49642	0	0.491401	0.9997043
O75419	Q96RE7	1	0.41566324	0.9715493
Q92905	P62495	1	0.695713	0.8467857
Q92905	P05388	1	0.69153947	0.8532505
Q9NPR9	Q15633	0	0.3754046	0.93790394
P38117	Q9UI09	0	0.7088278	0.8255638
Q9HBX9	B0FP48	1	0.6525021	0.9069724
Q8NCK7	Q6ZNB6	1	0.22808428	0.70424736
Q2TBE0	Q06136	0	0.104846455	0.3754147
Q9NRC8	P78347	1	0.4697174	0.99633193
Q12906	O95711	0	0.117207624	0.41388
P40692	Q13952	0	0.31203568	0.8586777
Q15649	Q9Y3S2	0	0.53645724	0.9946835
O95600	Q16514	1	0.4196432	0.97417116
Q13113	Q96S59	0	0.39307767	0.9542705
Q96SF2	Q86UP3	1	0.2876693	0.8196627
O75569	Q8N8A6	1	0.49285704	0.9997959
P46098	Q92794	0	0.2120407	0.6683178
P04844	Q96B02	0	0.43307263	0.9820829
Q8N3Y7	Q53GT1	0	0.18656237	0.6070274
Q96FT7	P30041	0	0.38367257	0.94587165
Q8IY21	O60216	0	0.29293618	0.82849824
P61073	Q7Z2G1	0	0.21276921	0.6699939
Q8TED1	O75643	0	0.62023014	0.94217885
P62899	Q9NUD5	1	0.42129275	0.9752206
P82912	Q6ZN17	1	0.07287923	0.2702714
Q13952	P43351	1	0.66824794	0.88677055
Q96K58	Q9H7E9	1	0.53947264	0.9937676
P10606	Q12907	0	0.54014397	0.9935539
O95760	Q96C23	1	0.47546068	0.9975913
P81133	P27540	1	0.55873567	0.9862005
Q14CZ7	Q96EL2	1	0.9453848	0.20652951
Q8N554	Q8N8B7	1	0.5594194	0.98587734
Q9ULU4	Q8IWI9	1	0.6879426	0.8587103
Q53GT1	Q02363	0	0.3695736	0.9319558
Q9C002	O43674	1	0.97788346	0.0865096
Q9HD45	Q9NRG4	0	0.37360558	0.93609774
P62805	P36956	1	0.33662513	0.89323467
Q99714	O00566	0	0.26337817	0.7760405
Q15942	O43741	0	0.52214026	0.99803925
Q9H0E9	Q9NQV6	0	0.48579055	0.99919236
Q8N720	P01100	0	0.12761752	0.44532517
Q99460	Q9Y5Y3	0	0.025226604	0.09836089
Q9UGP8	P37108	1	0.4339044	0.98252547
Q9NWT8	Q9Y221	1	0.47665742	0.99782056
Q4U2R8	Q8TD22	1	0.85723704	0.48952678
Q9Y618	Q7Z7E8	0	0.3143515	0.8621385
P16401	Q7L2E3	1	0.5043208	0.9999253
Q96NC0	Q96BR9	1	0.107890256	0.3849998
Q96JM3	Q5VZL5	1	0.28355038	0.8125982
Q99742	Q68E01	1	0.41162953	0.9687626
O43474	Q92993	1	0.5899156	0.9676608
Q9NWT8	Q96EL2	1	0.9796266	0.079833314
Q16881	Q03135	1	0.45473945	0.9918059
O95786	P00414	1	0.28456566	0.81435215
Q7Z3K3	Q3KQV3	0	0.6522665	0.90725964
O14764	P18621	0	0.20081589	0.64195544
O14842	Q9NW08	0	0.64728147	0.9132327
Q12874	Q9H0R8	0	0.423984	0.9768863
Q9H320	Q8IZU1	1	0.33864364	0.89585644
O95786	B2RD01	1	0.54112387	0.9932353
Q5JXX7	Q86UP3	0	0.55618745	0.98737186
Q6NZY4	Q99547	1	0.67269754	0.88070226
P54274	Q6ZSZ5	1	0.42615816	0.97818947
Q13867	Q5T749	1	0.39509162	0.9559769
Q9HC97	Q8WUB8	0	0.3943694	0.95536876
P05388	P56192	1	0.5102717	0.99957794
P17568	P46013	0	0.21426302	0.6734175
Q96ME7	Q99459	0	0.78311557	0.6793823
Q9GZR5	Q8NCK7	0	0.40179512	0.96142316
Q12952	Q13227	1	0.5548808	0.9879524
P23560	Q13405	1	0.46882418	0.99611235
Q9C009	Q5BKZ1	1	0.797184	0.6467267
Q9H3R0	P62888	1	0.58920807	0.96816766
P62805	O95926	1	0.9150877	0.3108088
Q5JX71	O95183	1	0.7440434	0.76177126
P01106	O14880	0	0.27230278	0.79261595
Q15562	Q9NRL2	1	0.44303	0.9870177
Q13127	Q12905	1	0.4332564	0.98218113
O43396	P62256	1	0.6837248	0.86498076
P01106	Q96T23	1	0.52208734	0.9980486
P46013	P42766	0	0.84650135	0.51974726
Q13113	O95786	0	0.3500868	0.91010416
Q9UBK5	Q02338	1	0.65829176	0.89977485
Q9NV96	P35268	0	0.42451876	0.97721034
Q8N720	Q9NZV5	0	0.0990572	0.3569795
Q15041	P54253	0	0.25870648	0.76710975
Q13642	P30519	0	0.37172672	0.93418384
Q4LE39	Q9UHW9	0	0.25706497	0.7639303
P38919	P62847	1	0.8336194	0.55479234
P09622	O95715	1	0.43893895	0.98508614
Q5T5X7	Q96FW1	0	0.5554537	0.98769957
Q8TED1	Q6N075	1	0.78068334	0.68486744
O75306	P09669	1	0.9129132	0.31801075
P51636	P08195	1	0.8793751	0.42429814
Q9Y2T7	P57071	1	0.5013437	0.9999928
P49368	P23769	0	0.113342844	0.401985
Q96Q45	Q86WB7	1	0.40805265	0.9661827
Q9H8T0	Q6NUN9	0	0.49511135	0.9999044
Q86Y39	P23396	0	0.69966626	0.84053355
O75556	Q9NPA1	0	0.7570439	0.7357137
Q99750	Q8IWL3	0	0.41588432	0.9716982
Q9Y2T5	Q9GZM5	1	0.8992166	0.36250445
Q2WGJ6	Q9H2F5	0	0.56184053	0.984703
O95563	Q9C0K0	0	0.106564954	0.38083547
Q9NWS0	Q9NYU2	1	0.5145424	0.9991541
P41002	P18621	1	0.71483076	0.815391
Q08211	Q9UQ35	1	0.45546982	0.9920682
Q96MU7	Q9UI14	0	0.05970814	0.22457232
O94761	P48651	1	0.34662238	0.90590125
Q9UBS4	O75478	0	0.43244553	0.9817456
P62899	Q96KR1	1	0.45461625	0.99176127
P14635	A1YPR0	0	0.4251552	0.97759306
Q16740	P14927	1	0.91277164	0.3184783
P34995	P34981	1	0.24318324	0.7361806
O94761	Q13113	0	0.11984988	0.42194358
Q96EL2	Q9UL63	1	0.16210084	0.54329664
P62899	Q9NZB2	1	0.50481564	0.99990726
Q9P2G3	Q92905	0	0.6031534	0.9574375
Q96S59	Q13061	0	0.35320085	0.91380006
P62263	P55317	0	0.14182469	0.48684177
Q9HC97	O94766	1	0.7993451	0.6415701
P01106	O14842	0	0.26114064	0.77178484
Q9UPP1	P01308	0	0.19053335	0.6169216
Q16650	Q9ULL5	1	0.65282786	0.9065746
O43674	P25791	0	0.098346606	0.3546982
Q9P1U0	Q3B726	1	0.6181047	0.9442051
O95274	Q9H330	1	0.91656256	0.30590254
P53567	O43889	1	0.37799945	0.9404635
P11836	A0PJX8	1	0.8540998	0.4984533
Q7Z3K3	Q6NVU6	1	0.2485431	0.7470777
O00746	P07148	1	0.16483991	0.55067086
P47775	Q9GZR5	1	0.8673102	0.46033278
O43676	Q9GZV8	0	0.14851731	0.5058397
O95786	Q9UI95	1	0.42174092	0.97550213
O60885	O75879	0	0.24088705	0.7314419
O95786	P38117	0	0.5927293	0.96560514
Q5JXX7	Q9UIS9	0	0.3346457	0.8906318
Q5JSS6	O15304	0	0.42519954	0.9776196
Q8WUB8	Q14202	0	0.62438756	0.93811095
Q99460	Q9H2K0	0	0.26845905	0.7855551
P61073	P32302	1	0.42112467	0.9751147
P54278	P40692	1	0.64773184	0.9127012
Q9H2U1	Q9NXE8	0	0.7079559	0.82701737
Q92905	O75643	1	0.5783163	0.97546625
O75937	P63220	1	0.48818332	0.99944144
P62263	Q1KMD3	1	0.4446023	0.98772436
P54219	Q9BS40	0	0.5026861	0.99997115
P03905	P31939	0	0.749272	0.7514539
Q9NSC2	O60885	0	0.6523713	0.90713197
Q9UPP1	O75752	0	0.20560907	0.6533359
Q9Y2T7	P54707	0	0.26045182	0.77046674
Q8NC60	Q96E35	0	0.27039066	0.78911823
P09622	P31153	1	0.65091807	0.90889496
P26373	P62424	1	0.8976493	0.3675002
Q15562	P51608	1	0.28615218	0.81707644
O94761	P62854	1	0.53406006	0.99535966
Q8TF68	Q99750	0	0.12926969	0.45023614
P63279	P01100	1	0.42658058	0.9784384
P52747	Q96KM6	1	0.7447174	0.7604535
O95786	Q9P0M9	1	0.3595524	0.92109793
Q9UGP8	Q8WUU5	0	0.41159528	0.96873844
Q9NXX6	Q96HH6	0	0.5034773	0.99995166
P63220	P62266	1	0.7379732	0.773475
O75438	Q8N4Q1	0	0.64461005	0.91635174
Q8IWI9	P39210	0	0.03863068	0.1485534
Q8TAZ6	Q9NQG1	1	0.6881039	0.8584677
P62633	Q6DKI1	1	0.8208913	0.58811504
Q9NVC3	P62495	1	0.4638709	0.9947788
Q9UGI8	Q8TF39	0	0.5621783	0.98453546
P32248	Q7L5N1	0	0.55102843	0.9895844
Q14919	Q15022	0	0.52190846	0.9980801
P08047	Q9H112	0	0.49969465	0.99999964
O94761	Q5T750	1	0.39569518	0.956482
P57678	Q49A26	1	0.6416327	0.91976076
Q13520	P23763	1	0.6880264	0.8585842
Q86SX6	P62256	0	0.21404935	0.6729289
Q12857	O43638	0	0.36847475	0.9308045
P55197	P55317	0	0.47680056	0.99784714
Q9H609	Q9NUA8	1	0.5442775	0.992158
O95402	O15514	1	0.2350152	0.7191322
P21675	P24385	1	0.18152562	0.5942963
Q96EL3	O00566	0	0.6641439	0.8922271
Q08211	Q9UPY3	1	0.46969706	0.9963269
Q99459	Q9BUQ8	1	0.86840856	0.45710054
Q9UGI8	Q96HC4	1	0.49934605	0.99999833
Q66K89	P82912	1	0.4568272	0.9925445
Q8NEY8	Q9Y6H6	0	0.106042005	0.3791884
Q92499	Q12905	1	0.58224785	0.97294116
Q9C002	O43615	1	0.96195143	0.14640349
Q6PEX3	P22234	0	0.46899706	0.99615526
O60885	Q9NWM3	0	0.355746	0.91676307
Q14973	Q9P0S3	1	0.90638906	0.33939174
Q9H7N4	P52435	1	0.40420738	0.96329516
P62899	P37108	0	0.6741926	0.8786277
P07858	Q9BUM1	0	0.86875737	0.456072
Q13113	Q8N2M4	1	0.73990893	0.7697748
Q96C55	Q9NWX6	1	0.6189214	0.9434308
O95786	P50406	0	0.077123895	0.2847032
Q9HB58	Q9UJP4	1	0.54418445	0.99219096
Q8TDT2	P41597	0	0.38544193	0.94750583
Q96K58	Q9H320	1	0.35270384	0.9132154
P61970	P36969	1	0.48561126	0.99917185
Q16740	O00746	1	0.9287455	0.26470914
Q8IWS0	Q9H2F3	0	0.5759717	0.9769132
Q53RY4	Q8N6M3	1	0.92060155	0.29237735
P14854	O95168	1	0.670193	0.88413733
O60885	Q2TB10	1	0.5991746	0.9606576
O95994	Q9UDW1	1	0.9162576	0.30691838
Q01201	Q8TED1	0	0.2894591	0.8226901
Q15648	Q9P086	1	0.26342267	0.77612466
P62847	P61247	1	0.8106821	0.6139065
P22234	Q9BRT9	1	0.39372763	0.9548247
P35269	Q15544	1	0.7490498	0.7518968
O75964	P56385	1	0.96140033	0.14843895
Q9NVR0	Q15828	1	0.4058402	0.9645358
Q8NBB4	P54253	1	0.4975289	0.99997556
Q9ULM3	Q01658	1	0.33491817	0.890992
P01106	Q01658	1	0.4550877	0.9919316
Q3YBM2	O75556	1	0.5326441	0.99573743
P62280	O95273	0	0.08898834	0.32427767
P25116	P34981	1	0.6876671	0.8591243
P23396	P40692	0	0.3093245	0.8545714
Q6P1X6	O43615	1	0.63583875	0.92619133
P30876	P18621	0	0.61035764	0.95128477
Q99856	P62805	0	0.64520985	0.9156564
O94761	Q15828	1	0.34749895	0.9069737
Q14562	O75909	1	0.2807894	0.8077869
O43927	P39019	0	0.6147626	0.9473182
Q8TF68	P10809	0	0.40588284	0.96456784
Q9UBB5	Q8NHZ7	1	0.26122773	0.7719512
Q86YP4	Q92610	1	0.5132334	0.9992995
P10242	P09622	0	0.40517214	0.96403074
P46013	Q12874	1	0.73956573	0.77043307
Q8IY92	Q9BQ83	1	0.6878453	0.85885656
P37275	P05388	1	0.57864827	0.9752578
Q9Y3E0	P09382	1	0.5136296	0.9992569
Q8N680	P17987	1	0.5399299	0.9936224
P25105	P48146	0	0.61662054	0.9455986
P18621	Q9UEG4	1	0.17206563	0.5698362
Q9BUJ2	Q9P2N7	0	0.3101778	0.8558701
O14957	Q12872	1	0.28278714	0.8112743
Q9BYD6	Q9BQC6	1	0.36490434	0.92699665
P62888	P05388	1	0.5862131	0.9702692
Q8N720	P0DI81	1	0.115072265	0.40732256
P49448	P62263	0	0.6941	0.84930074
Q99788	O15514	0	0.524602	0.997579
Q9P2R6	Q9ULU4	1	0.5450338	0.9918878
Q08211	O75683	0	0.66303307	0.8936809
Q96K62	O95571	0	0.43314752	0.98212296
Q66K41	Q8WTR4	0	0.076071024	0.2811369
P16401	Q49A26	1	0.5579942	0.9865467
P30041	Q8TED1	0	0.6712037	0.8827572
Q9NX04	Q9NPI1	0	0.46509397	0.99512625
O15265	Q5T6C5	1	0.69334745	0.850467
Q96FW1	Q15369	1	0.5473115	0.9910465
P16615	Q9NZI7	0	0.25127617	0.75254583
P42166	Q86U28	0	0.50544107	0.99988157
