Protein A	Protein B	T	S	uncertainty
Q9NR28	Q9UGP5	0	0.64106303	0.92040485
O60885	P00403	1	0.19132346	0.61887515
P62854	Q6Y2X3	0	0.13161989	0.45718437
P04554	Q96SL8	1	0.62934756	0.93307686
Q96FF9	Q96S59	1	0.40450498	0.96352273
Q5T2D3	Q9BV94	0	0.3466787	0.9059703
P78423	Q96CB8	0	0.282305	0.81043553
Q9NWT8	Q9Y3D5	1	0.9363246	0.23848338
Q15761	P01303	1	0.5876747	0.9692526
Q6IAA8	Q99707	1	0.5081062	0.99973714
P10176	P10109	1	0.942161	0.21797451
Q8NCK7	P16615	1	0.7146765	0.815656
Q6ZN17	Q13838	0	0.50914425	0.99966556
Q9Y3S2	Q9NX24	0	0.69675726	0.8451463
Q9H1Y0	P61604	1	0.51115763	0.999502
Q96MF4	P62424	1	0.62264687	0.93983096
Q9Y3D5	P10176	0	0.85578054	0.49368083
P01308	Q9H8M2	0	0.36659977	0.92881745
Q9Y5P6	Q96IJ6	1	0.8107351	0.6137748
Q8N720	P62805	0	0.83118135	0.56127566
P25490	Q96D03	0	0.29212424	0.82715064
P16401	P62750	1	0.86613417	0.4637831
Q9H4A6	Q96IJ6	1	0.56154627	0.9848482
P26373	P49848	0	0.7730112	0.70185953
P09001	Q12857	0	0.36796016	0.9302619
O75569	P11926	0	0.5694988	0.9806797
Q8IY34	Q9Y678	1	0.40954462	0.9672713
Q9UKT9	P51800	1	0.08117177	0.29833168
P41002	Q3B8N2	0	0.44875574	0.9894961
P01106	Q9Y6K0	1	0.1462762	0.4995179
Q12830	Q9H1E5	0	0.1630833	0.54594857
P07737	Q9H6H4	0	0.32789677	0.88152194
P57678	Q9UHI6	1	0.6438135	0.9172707
Q9NZC7	Q92499	1	0.53622127	0.9947521
Q96HH4	Q8N1K5	0	0.39625353	0.9569467
Q9UMR3	O60756	1	0.52881277	0.9966793
Q9UL40	P46013	0	0.5581796	0.9864605
Q9P086	O75362	0	0.45463517	0.9917682
Q9H0W5	P16615	1	0.30938515	0.8546639
Q13630	Q96M94	1	0.4851634	0.9991195
Q9NUH8	Q9UHI5	1	0.85459006	0.49706355
O96000	Q9NVU7	0	0.249584	0.7491673
O15444	P02778	1	0.6873594	0.8595858
P62847	Q9NY93	1	0.89259386	0.38348025
P51946	P58499	0	0.30352432	0.8455892
P22362	P51946	0	0.7355405	0.77808267
P14927	P54253	0	0.4999925	1.0
Q13330	Q8WXI9	1	0.67153764	0.88229936
O95793	Q9H6H4	0	0.18163878	0.5945845
Q9NWT8	Q15562	0	0.18192802	0.5953209
Q9H5V7	Q969Q0	1	0.84868294	0.5136808
P01275	Q96E35	1	0.30367124	0.84582007
Q9BX68	P82930	1	0.32607803	0.87900454
P21917	Q9H0R8	0	0.42482594	0.9773955
Q13253	Q9UPY3	1	0.49605703	0.99993783
P55073	P01189	0	0.62698644	0.93549776
P15336	P56556	0	0.43642142	0.9838311
Q8TBB6	Q7Z7N9	1	0.880736	0.4201604
Q13838	P07737	1	0.5901387	0.9675001
Q9NX58	Q9NX24	1	0.8375911	0.54412895
Q9NWS0	Q02930	0	0.514279	0.9991844
Q05639	Q9NWH2	0	0.7166687	0.81221867
Q9C009	Q12874	1	0.7179893	0.80992264
P25791	P62280	0	0.4116595	0.96878386
P26373	P23396	1	0.63383293	0.928355
P15313	Q9Y6M5	1	0.47995448	0.9983927
O95600	P62424	0	0.84921306	0.51220095
P52435	Q14872	0	0.5438477	0.9923095
Q8TDV0	Q15041	1	0.68724936	0.8597507
Q9NUH8	Q9BTC0	1	0.24638692	0.7427216
A8MW92	P49768	0	0.14070748	0.48363551
P01106	Q969Q0	0	0.7125041	0.81936806
Q9UIG0	P98177	0	0.53689647	0.9945546
P21675	O75379	0	0.20896293	0.66118973
Q9NVX7	P17987	1	0.48085627	0.998534
P02778	O60885	0	0.5533604	0.9886107
Q9Y6Y0	Q9BUQ8	0	0.28321505	0.81201714
Q9NPI1	Q01658	0	0.6531842	0.9061384
Q8IZD4	Q9H9B4	0	0.30902264	0.85411054
P62805	Q9Y618	1	0.7108725	0.8221312
Q9BRP0	P67870	1	0.752193	0.7455948
Q03989	O75593	1	0.84426105	0.5259373
O60884	O14867	1	0.41668627	0.97223526
Q96EY1	O75947	1	0.26417983	0.7775554
Q9Y3I1	Q8NHS1	0	0.4907321	0.9996565
Q9NVP1	Q9H0W5	0	0.37752762	0.94000214
Q9NRH3	Q96BZ8	0	0.31232527	0.8591128
P14854	O95563	1	0.29014087	0.82383657
A0PK11	P15941	0	0.41304132	0.9697527
Q9NY12	Q9UHI6	1	0.54582316	0.99160093
P23025	Q9UJP4	1	0.31045416	0.8562895
Q9Y2T7	P09001	1	0.55790895	0.9865862
Q96LR7	Q8IXS8	1	0.6308891	0.9314722
P35270	P61604	1	0.5001623	0.9999999
Q6P1X6	O75947	1	0.37923595	0.94166416
Q12857	Q96EY1	0	0.30942705	0.85472786
P86480	Q9NV56	0	0.44746348	0.9889596
Q9H9Y6	Q96GQ7	0	0.5267174	0.9971447
P49768	Q53GQ0	1	0.81716883	0.5976157
Q6P047	P09622	0	0.3240969	0.8762323
Q14165	Q13520	0	0.82399493	0.5801091
P41227	Q9BUQ8	0	0.39466873	0.95562136
Q9H0R8	Q6ZNB6	0	0.60680455	0.95437115
Q9Y4X4	Q86YP4	1	0.59353304	0.9650063
O43298	P26196	1	0.6757991	0.8763788
Q6PHW0	P62899	1	0.38690257	0.9488359
O95994	Q8N5K1	1	0.85326624	0.5008119
Q13061	P62701	1	0.28536618	0.81572926
Q96DZ7	Q8TDT2	1	0.82631725	0.5740682
O95182	P68036	1	0.47452676	0.99740446
Q8IY95	Q9UHF7	0	0.19990365	0.6397687
P0C5Z0	Q9H116	1	0.57132554	0.9796507
P46926	O15235	0	0.5753719	0.97727627
Q56NI9	Q9C002	0	0.2733882	0.7945884
Q9GZR5	Q9ULV3	0	0.212967	0.67044824
P35268	P62280	1	0.8311746	0.5612935
P07305	Q9Y2R4	1	0.8803773	0.42125246
P63173	P05090	0	0.49041504	0.99963254
Q8TDT2	Q13405	0	0.26311702	0.77554584
Q9BRQ0	Q9UBL3	1	0.6622267	0.89473003
Q8IX18	P21675	1	0.6991107	0.84141976
Q9Y316	Q9UPY3	1	0.3383521	0.89547986
Q5SSJ5	Q969M3	0	0.14446129	0.4943689
O94761	Q9Y657	1	0.75563383	0.7386054
O95274	P51798	1	0.61400527	0.9480112
P54259	Q9H8E8	1	0.5812856	0.9735706
Q9NRC8	Q9BVJ6	1	0.69102395	0.85403943
O60885	P29083	1	0.6641643	0.89220035
Q13323	Q9C086	0	0.20129113	0.64309204
P61086	O95786	1	0.40003854	0.96003085
P49450	P39748	1	0.39076594	0.9522717
O95251	Q8N2M8	0	0.89907473	0.36295742
Q15022	Q16740	0	0.2862864	0.81730604
Q96MX3	P61513	1	0.8174079	0.5970089
Q9Y2T6	Q05639	0	0.39343223	0.9545732
Q5T686	Q9BT73	1	0.5542735	0.98821753
O00624	Q14534	1	0.6962456	0.84595066
Q9NWQ8	Q05639	1	0.21459924	0.67418563
Q96QU8	P63279	0	0.48103496	0.99856126
O94761	O15446	0	0.6206895	0.94173616
Q96QT6	P18621	0	0.64123845	0.9202068
Q96LL9	Q96EP9	1	0.70840764	0.82626504
Q9H112	Q495W5	1	0.73256755	0.7836493
Q9HCK5	P61247	1	0.6274946	0.9349805
P54274	Q8TBB5	1	0.40564838	0.9643911
P15336	P21583	0	0.29259562	0.8279337
Q9H8T0	O75306	1	0.14089662	0.48417905
O75190	Q13404	1	0.57237846	0.97904545
P15822	P83876	0	0.59452236	0.96426207
Q9ULV3	P61247	0	0.7022418	0.83639306
O94761	O75396	1	0.24442239	0.73872036
Q6DKI1	Q05639	0	0.74529713	0.7593173
Q969S3	Q5F1R6	1	0.7953766	0.65101063
O15498	Q08257	1	0.3149568	0.8630361
Q6UWN0	Q8IWL3	0	0.68494207	0.8631857
P25490	Q96KM6	1	0.7657464	0.71751535
O94761	Q53GQ0	1	0.30687258	0.85080713
O95922	Q9UJX4	1	0.53595704	0.99482834
Q14116	Q8NBI6	0	0.36072323	0.92240787
O75626	P62072	1	0.36771283	0.93000036
Q9NX58	Q96D31	0	0.09860194	0.35551837
Q9NPI1	Q5JUK2	0	0.50033206	0.9999996
P25791	P63279	1	0.41337106	0.9699817
Q9HBJ0	Q92830	1	0.6587473	0.89919716
Q9Y2T7	Q8NEW0	0	0.1598774	0.5372665
P62899	P26373	1	0.76986134	0.7086994
P49450	P62888	0	0.46437904	0.99492455
Q96BZ8	Q92905	0	0.538996	0.9939172
Q9UBK5	Q8NDZ6	1	0.6920628	0.8524475
P30411	P02778	1	0.5310666	0.99613947
Q9Y618	Q7Z6M1	0	0.39285952	0.9540837
Q96EB6	Q9UL40	1	0.6427749	0.9184613
Q9GZU3	Q8TCC3	0	0.2323198	0.7133892
Q04656	Q8TAE8	0	0.5685922	0.9811804
Q9HCE5	Q9NR30	1	0.7587522	0.7321891
P62805	O15014	1	0.7565508	0.73672676
P10809	Q9C086	1	0.4594231	0.9934141
O95786	Q08380	1	0.4331909	0.98214614
P19544	Q7Z7K2	0	0.85224944	0.5036813
Q9H2U1	O60925	0	0.5743133	0.97791016
Q53TN4	Q9UI14	1	0.86432886	0.46905792
O75964	Q9UNL2	1	0.8471191	0.5180333
O43823	Q9UIG0	0	0.6548927	0.904033
Q9HAZ2	O95402	0	0.757128	0.73554075
P33402	Q02153	1	0.7878984	0.668458
Q9NR77	Q8TAA9	1	0.7410232	0.7676313
P43681	O95427	1	0.69057107	0.85473067
Q6IBW4	Q9NXP7	0	0.7694657	0.709553
Q5MJ10	Q16881	0	0.6106324	0.9510419
O14957	P41002	0	0.32793194	0.88157034
O43603	P25929	1	0.76265496	0.7240495
O75190	Q68E01	1	0.3937782	0.9548677
O75190	Q6PEW1	0	0.5337423	0.99544585
Q9BQ83	Q9UHI6	1	0.75645214	0.7369292
Q9H609	Q9NR12	1	0.49513343	0.99990535
O75376	Q9NRL2	1	0.72353935	0.80012065
P07737	Q9UKR5	1	0.5195897	0.99846494
Q7L5N1	P62955	0	0.37003234	0.93243366
Q9H0W5	P23769	0	0.31098416	0.8570921
Q96SK2	Q9H7E9	0	0.15811619	0.5324618
O00716	O00214	0	0.31295317	0.86005396
O15354	Q8IW50	1	0.72076976	0.80504286
Q92633	Q92830	0	0.22179838	0.69041544
Q8NC60	Q8N4W6	0	0.41711897	0.9725229
Q9BUQ8	Q13206	1	0.91118455	0.32370907
O75845	P49789	0	0.6893021	0.8566589
Q15672	P01100	0	0.6823966	0.86692595
Q9NX58	Q9Y5U9	0	0.15780394	0.5316074
Q9NZB2	Q99853	0	0.80299395	0.63277864
Q8WVZ9	P37837	0	0.5153346	0.9990594
Q12906	Q8N6G5	0	0.30990914	0.8554619
Q12906	P62263	1	0.5714938	0.97955453
P62502	Q11206	1	0.7413934	0.76691693
Q9NPA3	Q14686	0	0.33505365	0.89117074
Q53TN4	Q8N344	1	0.18459944	0.60208994
Q9NUH8	Q7L014	1	0.23760726	0.7246002
Q9Y4U1	Q15084	0	0.39898133	0.9591809
P51608	P54132	1	0.6539558	0.9051904
P61073	Q6NZ67	1	0.3574509	0.918719
Q9H300	O43676	1	0.8760462	0.43435708
Q9Y6H6	Q96HA1	1	0.17942709	0.58893204
Q8IWL3	Q9NZL9	1	0.7900235	0.6635455
Q9NZ42	Q92905	0	0.5224281	0.9979879
P29274	Q9BZE0	0	0.09220109	0.33480018
O95786	Q9BZ95	1	0.5469252	0.9911921
P53567	Q9Y6B7	0	0.45072234	0.9902868
Q9NWS0	Q99714	1	0.5865641	0.9700266
P61313	Q8WUB8	1	0.756954	0.73589855
Q92905	P35270	0	0.68165934	0.86799955
Q9Y6H6	Q14188	0	0.13897718	0.47865012
Q8N4N3	Q9NYU2	0	0.3487514	0.9084954
Q9Y6H6	Q9UKM7	1	0.69099367	0.8540857
O95793	Q3ZAQ7	0	0.14509054	0.4961571
P28222	O75947	1	0.10358466	0.37141952
Q9NVC3	Q9BQ83	0	0.14912428	0.50754493
P62805	P58012	1	0.49131075	0.99969804
Q86VN1	P54253	0	0.4621352	0.994265
Q96EL2	O00746	0	0.96139896	0.148444
Q96KA5	Q99437	0	0.819109	0.5926777
P29373	Q13951	0	0.3558027	0.9168286
P21675	Q8TB37	1	0.30646002	0.8501691
Q99832	Q8TF39	0	0.47515598	0.9975312
P01106	Q8TBX8	1	0.27154654	0.79123604
P62899	O00409	0	0.68928576	0.8566836
Q04864	P62495	0	0.45352888	0.99136174
O95793	Q8NEY8	0	0.64747626	0.913003
P46013	Q9BWJ5	1	0.40728766	0.96561766
O75061	Q6NUQ1	0	0.39982262	0.959858
O60911	Q8IW45	0	0.5793595	0.9748083
Q9NP92	P62750	1	0.87187886	0.44682446
Q02363	Q9UIH9	0	0.5139042	0.9992267
P14854	P51636	0	0.2220063	0.69087803
O43156	Q71U36	1	0.5853963	0.9708299
Q9UI26	Q96FZ5	0	0.4789665	0.9982304
O15354	Q9BUM1	1	0.6963639	0.8457648
Q92633	O43676	1	0.54243094	0.99279845
P25440	Q9UIF9	1	0.72404146	0.7992217
Q8TCC3	Q8IVS2	1	0.85838044	0.48625386
Q9P0M9	Q13304	0	0.38748556	0.949362
Q96DV4	Q9Y618	1	0.2691569	0.7868458
Q92620	Q9BX95	0	0.12645796	0.44186538
Q8N680	Q9C0C9	1	0.6073646	0.9538914
P40692	Q9NUN7	1	0.27004185	0.78847706
Q9Y5T4	Q92665	1	0.4396275	0.9854206
O95865	Q99497	1	0.5700548	0.98036927
Q6TCH7	Q71U36	0	0.47496933	0.99749386
Q9BXW4	Q9NT62	1	0.32863048	0.88253
P10242	P62424	0	0.6629106	0.89384055
O75475	P62280	1	0.8586993	0.4853392
Q9UBV7	P46013	0	0.25041607	0.7508315
P62424	Q13838	0	0.781301	0.68347895
O43741	O95881	0	0.4410659	0.9861071
Q9HCE5	Q15369	1	0.3024891	0.8439578
Q9UGQ3	O95968	1	0.6282884	0.93416834
P46013	Q9UHL9	0	0.56662834	0.98224264
Q9P2N7	Q13217	0	0.42481348	0.9773879
Q8N680	P26196	0	0.70301646	0.83513725
Q68E01	Q9NS73	0	0.35910413	0.9205934
Q9UL40	Q9UIG0	1	0.69232684	0.85204154
Q3KNW5	Q5JUK2	0	0.15345499	0.5196262
P55317	P24864	0	0.47159916	0.99677354
O75394	P46098	0	0.38171068	0.9440306
P48735	Q16762	1	0.4198475	0.9743023
Q12857	P42766	0	0.78417474	0.6769789
Q13952	P15822	1	0.60667044	0.95448565
O95167	Q8NDW4	0	0.32037237	0.8709357
Q7Z4Q2	Q15942	0	0.21663146	0.67880905
O15235	Q9Y2G8	0	0.43310866	0.98210216
Q9H3N1	Q14872	0	0.26568463	0.78038526
P49023	Q9BYX4	0	0.5009817	0.9999961
P62805	Q6SPF0	1	0.62551475	0.9369842
Q13105	Q86VZ1	0	0.15502791	0.52397704
Q92993	P37275	1	0.7432241	0.7633682
Q13428	O75695	0	0.45885384	0.99322796
P14635	Q9NVU7	0	0.5007204	0.9999979
P61604	Q96EY1	0	0.39217627	0.95349616
P19544	P01106	1	0.6144914	0.94756687
Q9P2Y4	P10244	1	0.70593965	0.83035547
P53567	P55198	1	0.50101	0.99999595
P13501	P32248	1	0.6390824	0.92262435
Q99459	Q5H9K5	0	0.775837	0.69565576
P42766	O75306	0	0.4929617	0.9998019
Q9H2F3	Q86WC4	0	0.8522735	0.5036135
Q13485	A3KN83	1	0.36074957	0.92243725
Q9H410	Q9H582	1	0.42817843	0.97936666
Q8IY34	Q13144	1	0.18815503	0.61101085
P63279	Q99460	0	0.5099622	0.99960303
Q49AN0	Q9BZS1	0	0.47257495	0.99699146
Q58F21	Q9BZ95	1	0.78247195	0.6808384
O95994	P08195	1	0.6562494	0.90234447
O43676	Q01664	0	0.29399404	0.83024615
O96005	O60884	0	0.61907977	0.94328004
O95793	Q969S3	1	0.3861357	0.94813967
P80188	Q9UL33	1	0.60651743	0.9546161
Q9Y3E2	Q9NPD8	0	0.2720888	0.79222596
Q14197	Q16795	1	0.91156614	0.32245326
Q75WM6	Q9Y2T7	1	0.52179885	0.99809927
Q7Z7H8	Q9BYC9	1	0.9159812	0.30783865
Q9BY14	Q14507	1	0.71826947	0.80943376
O95988	Q6P5X5	0	0.49156484	0.9997153
Q6ZN17	P57071	1	0.71038944	0.8229451
Q99750	Q8WWR8	1	0.61011285	0.95150065
Q96LB9	O75475	0	0.22455679	0.69652414
Q9UQR1	P54368	0	0.30301878	0.84479356
P62424	Q9H7E9	1	0.89147836	0.38697878
Q99460	Q86YT5	0	0.526873	0.9971114
Q8N680	Q9BU23	0	0.27995673	0.8063239
Q13838	P23528	1	0.65187997	0.9077299
Q9HBE1	Q53GT1	0	0.37113404	0.93357426
Q15788	P24385	1	0.3787104	0.9411553
Q9Y3I1	P62280	1	0.19959813	0.63903487
P40227	P63279	0	0.3613527	0.92310774
Q9NWS0	Q9H0W5	0	0.6226389	0.9398388
Q96CB8	P18583	0	0.7934369	0.65557915
Q99460	Q13217	0	0.55768657	0.98668903
Q9P0K8	Q99750	0	0.36460996	0.9266781
O60315	Q7L5N1	1	0.36562246	0.92777073
P01583	Q12830	1	0.33536118	0.89157623
Q9Y4H4	Q92793	0	0.4386767	0.9849578
Q15047	Q8IXH7	0	0.5246777	0.997564
Q96NC0	P37840	1	0.22305173	0.6931986
Q53H80	Q9BQ90	0	0.549822	0.99007106
Q14469	Q9NPI8	1	0.69581157	0.8466313
O43167	Q9P2G3	1	0.35102385	0.9112244
Q9NS73	P52739	1	0.5171511	0.99882334
Q96SF2	Q9P0U4	1	0.5208428	0.9982623
P62805	Q8WUU4	0	0.7100913	0.8234466
Q9Y5R8	Q8N9M5	1	0.6578289	0.9003601
P61086	Q9UFB7	0	0.3061441	0.8496795
Q96EB6	Q9HD45	0	0.2176277	0.68106353
P23381	P78347	1	0.64929956	0.91083854
Q93098	Q9NP55	1	0.4560894	0.9922875
P55317	Q8IY37	1	0.53665626	0.9946253
P54274	Q9BU76	1	0.6594099	0.89835393
O15014	P14854	0	0.77303404	0.70180964
Q86U44	Q86VZ6	0	0.65155315	0.9081266
P49407	P13010	1	0.264211	0.7776142
Q14241	O95402	1	0.6567711	0.90169126
Q9H9B4	Q9Y3E0	0	0.81368583	0.6064048
Q9UFB7	Q9NY93	1	0.7479203	0.75414217
O95793	O00566	1	0.4236757	0.97669846
P25490	Q9NS73	1	0.3138439	0.8613836
Q96C86	P07737	1	0.63970953	0.921925
Q6IQ21	Q15428	0	0.3570802	0.9182957
Q96LL9	Q15084	1	0.8639221	0.47024277
Q9UJV9	Q16236	0	0.4045589	0.963564
O94772	Q3SYG4	0	0.5913587	0.96661437
P60201	Q9Y4X4	0	0.18627678	0.60631096
Q9NY97	Q9BRP0	0	0.47947967	0.9983157
Q86UK7	O95391	0	0.78312486	0.6793612
P08047	O15239	0	0.29016086	0.8238701
Q9H8M2	Q8WUB8	1	0.6641163	0.89226335
Q9NWT8	Q96GQ7	1	0.8297418	0.5650814
Q15648	O95273	0	0.4517067	0.99067104
O95445	Q8TED1	1	0.5115669	0.9994648
Q8TCT7	Q96CP7	1	0.753099	0.7437635
Q99459	P38919	1	0.65518004	0.9036766
Q9NQX1	P30086	0	0.31192428	0.8585101
P62847	Q9GZR7	1	0.93067825	0.258065
P04844	Q96JJ7	1	0.92567354	0.27520815
Q9Y2T7	Q9ULD5	1	0.67088294	0.88319606
Q9Y2G8	Q8NFB2	0	0.90425926	0.3462978
P14416	Q9NPA3	0	0.36507428	0.9271802
Q6S9Z5	Q8N6T7	0	0.4843505	0.9990204
P62263	Q9H8H2	1	0.85785353	0.4877634
O14530	Q9NRG4	1	0.6585817	0.8994074
Q7L5N1	Q9P2N7	1	0.40026274	0.96020997
Q15022	P13010	1	0.54449594	0.99208045
Q6P1X6	Q96EL3	1	0.5626419	0.98430395
Q6P1X6	Q16718	1	0.4126845	0.969504
O00487	Q08211	1	0.46382093	0.9947643
Q08211	P46782	1	0.6880999	0.85847366
Q15788	P13716	0	0.44469467	0.9877653
O95139	Q9Y4X4	0	0.4146035	0.9708298
P47804	P62899	0	0.16096315	0.540216
Q05639	P26678	0	0.32453474	0.87684774
Q9Y6H6	Q96EC8	1	0.69431096	0.848973
Q5VZL5	Q15672	0	0.69712764	0.84456277
Q9H1Y0	P37108	1	0.3452211	0.904174
P18621	O60832	1	0.916123	0.3073667
P62633	Q08211	1	0.79841447	0.6437952
Q9ULM3	Q9P0U4	1	0.79732746	0.64638555
P23769	Q8N3Z6	0	0.7448708	0.7601532
Q15562	Q96FI4	0	0.57043666	0.9801547
Q96S59	P62701	1	0.30586708	0.8492496
Q9Y3I1	Q8ND83	1	0.3682601	0.93057835
O15218	O75845	1	0.78841573	0.6672655
Q9BS26	Q5SVZ6	1	0.3513559	0.9116197
Q96PQ7	Q9H3N1	0	0.35529405	0.91624075
Q5JXC2	P61247	0	0.31047925	0.85632753
O75629	Q9UKX7	0	0.3673672	0.92963415
Q71U36	O95786	0	0.35321233	0.9138135
Q96EB6	P62633	0	0.48162758	0.99864984
Q9H1X3	Q96JJ7	1	0.8375943	0.54412043
P23560	O75915	0	0.5420203	0.99293715
P09669	P59991	0	0.5747062	0.9776759
Q9NRX4	P0C7T5	1	0.5868279	0.9698437
Q9NUH8	Q96E52	0	0.8190132	0.5929224
Q9UIH9	P49848	1	0.74557525	0.7587712
Q9P0S3	Q08380	0	0.5554297	0.9877102
Q13520	Q9H9B4	1	0.5947472	0.9640919
P46063	P13010	1	0.5208049	0.9982686
Q99707	P51808	0	0.597365	0.9620802
O15446	Q9UIF8	1	0.8028197	0.6332008
Q96BK5	P30044	1	0.41367373	0.97019106
Q14376	P18621	1	0.50880915	0.9996896
Q9NV56	Q7Z7M9	0	0.28564566	0.8162089
Q96FI4	Q6P158	1	0.8181737	0.59506196
P42166	Q6IE81	1	0.58578825	0.9705615
Q14872	P62701	1	0.7611793	0.72714144
P18621	P59923	1	0.71843654	0.80914193
O43290	O95411	0	0.2865121	0.8176916
P48146	P10073	0	0.15431839	0.5220169
Q8TBM8	Q9BRG1	0	0.560352	0.98543054
Q96P70	Q96HR3	0	0.5264201	0.9972079
P01106	P55265	1	0.5676912	0.98167163
P09622	Q16763	1	0.29867542	0.83787364
O14880	Q9NWX6	1	0.5492985	0.9902786
O00626	Q6IE81	0	0.42109445	0.9750957
P38919	Q6UW68	0	0.4119101	0.9689607
Q6ZN55	Q99612	0	0.8503353	0.5090607
Q5TAX3	Q9Y2T7	1	0.55263066	0.98892003
Q5H8A4	P01106	0	0.15522173	0.5245118
P35244	Q9NPJ1	0	0.44870654	0.98947597
Q13887	Q5VZL5	1	0.79038155	0.66271424
Q9C009	O75643	1	0.53710353	0.9944933
P46063	Q15648	0	0.78392816	0.6775392
Q8TCC3	Q8N0V3	0	0.95366794	0.1767416
Q9HAH1	Q96EL2	1	0.6599329	0.8976858
Q9Y242	O43741	1	0.44256523	0.986805
P51857	Q96EB6	1	0.5131801	0.9993051
P15172	O14497	1	0.5617481	0.9847487
Q96T91	Q6UVY6	1	0.6845619	0.8637476
P42166	P10809	1	0.3401585	0.8978028
Q13227	Q9UBB9	1	0.52585936	0.9973252
Q14146	Q92585	0	0.52864575	0.9967177
O60885	Q9P0M6	1	0.62510294	0.937397
O95562	Q9H0G5	0	0.07408391	0.27438194
Q969S3	Q8IXK0	0	0.50150025	0.999991
Q7Z7N9	P01042	0	0.5633914	0.9839261
Q9BUG6	Q9UBW7	1	0.6158986	0.94627005
P62805	Q96K83	0	0.72471315	0.798016
Q7L2E3	O75306	1	0.50303143	0.9999632
Q9NP92	Q9Y2G8	0	0.5665321	0.9822939
Q9C0C9	P50539	1	0.68776333	0.8589797
Q9UNL2	P61619	1	0.88860434	0.39594665
P15374	P38919	1	0.63753146	0.92434037
O43614	P61513	0	0.10047224	0.3615103
Q96MF4	Q9H6K4	0	0.39602694	0.9567584
Q8N680	Q15008	0	0.51629484	0.9989379
Q96BI3	Q6ZSS7	1	0.8639965	0.47002617
P10809	Q96HQ2	0	0.3370528	0.8937928
Q96C00	Q96AN5	0	0.4210124	0.97504383
Q8IVM8	Q9UIH9	0	0.13664739	0.4718995
Q86U44	P49368	1	0.6292231	0.93320554
Q6N075	P02808	1	0.3989841	0.9591832
Q13404	Q8NBS9	1	0.25722983	0.76425064
Q92665	Q8NC60	1	0.9511232	0.18595152
Q08211	Q49A26	1	0.62437844	0.93812
Q8WXI9	Q96FW1	0	0.53823835	0.9941513
P35610	P08195	1	0.7655633	0.7179045
Q96D03	Q9BRT3	1	0.30336627	0.84534067
Q9UI95	Q9BVJ6	1	0.32389113	0.87594265
Q9H6H4	Q9BSR8	1	0.91691905	0.30471402
Q7L0J3	Q9NR77	1	0.74832565	0.7533375
Q8NDV1	Q96MF4	0	0.35251242	0.9129897
Q9UFW8	P50990	0	0.26880154	0.7861891
Q04864	P26196	1	0.42796645	0.9792446
Q99714	Q9Y6A9	0	0.46354476	0.9946841
Q8IWL3	P62851	0	0.44004613	0.9856221
P50991	O75683	0	0.3993083	0.9594447
P05388	Q9NY93	1	0.7187104	0.808663
A2A3N6	P49643	1	0.5977558	0.96177524
P23396	Q96CS4	1	0.78217685	0.6815049
P21554	Q9H3R0	0	0.10057928	0.36185235
Q96FW1	Q53GQ0	1	0.48860425	0.99948055
P63208	Q9HBM0	0	0.5004138	0.99999934
O75190	P62495	1	0.59123987	0.96670115
O94761	O60885	0	0.42912915	0.97990936
Q86TG1	P10176	0	0.49256137	0.99977875
Q07325	P25490	0	0.8337696	0.5543914
Q9H0W5	P45880	0	0.34242946	0.9006861
Q3KQV3	Q96MX3	1	0.7089894	0.8252938
P38919	P26373	1	0.6646489	0.891563
Q9UI09	Q9NR77	0	0.8874628	0.39949033
Q13144	Q8IXH7	0	0.65471745	0.90425
O60885	P54132	1	0.38326862	0.9454952
Q8WV99	Q15008	1	0.6626961	0.89411986
O75626	P78347	1	0.59357864	0.96497214
P24385	Q99523	0	0.30795366	0.8524728
O60911	P30041	0	0.44204664	0.98656565
P15144	Q04656	1	0.4904123	0.9996323
Q9BQ95	P05090	1	0.5840869	0.9717176
Q96C00	O15372	0	0.468876	0.99612516
Q14657	Q15369	1	0.55768484	0.98668987
Q96C10	P31150	0	0.59179145	0.9662973
Q16581	P17987	0	0.57233286	0.97907186
Q8N680	P82650	1	0.58717865	0.96959955
Q9P1U0	O15514	1	0.73859113	0.7722971
Q9BUJ2	Q02930	0	0.72457755	0.7982597
Q9UIS9	Q8TF68	1	0.8486445	0.51378804
Q9Y5Y3	Q6NZ67	1	0.32695842	0.88022643
Q99523	Q9Y6Y0	0	0.34621668	0.9054028
Q15047	Q16718	1	0.24702565	0.74401593
Q9Y3C7	Q96K62	1	0.5862693	0.9702304
O15446	Q6IAA8	0	0.3108918	0.85695237
P61313	Q8N1G0	1	0.8073762	0.6220795
A0PJE2	O75556	1	0.68949723	0.8563632
Q08211	Q9Y5J7	1	0.44261423	0.98682755
Q8IWL3	Q8N5U1	0	0.23482688	0.7187329
Q15047	Q02363	1	0.4579292	0.99292016
Q16795	P61604	0	0.28539035	0.81577075
P52434	Q9NX58	0	0.5813381	0.97353643
P23025	Q6AHZ1	1	0.63492805	0.92717767
Q96C28	A6NFI3	1	0.8614499	0.4774159
Q92993	P17028	1	0.75969553	0.73023295
Q13485	Q9H0W5	0	0.44295114	0.9869817
Q9H0U6	P46782	0	0.4213359	0.9752478
P15144	Q53GQ0	1	0.6700925	0.8842741
P57086	Q9NRC8	0	0.49646452	0.99995005
P82930	P26373	1	0.735761	0.77766705
Q14657	Q04656	1	0.4788052	0.99820316
